id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1625525436796276736,1625525436796276736,2023-02-14 21:30:39 India Standard Time,2023-02-14,21:30:39,+0530,1339372843,artistharrsha,Dr. Artist Harrsha,,#NewProfilePic @PawanKalyan Sir #Janasena  https://t.co/H1O67ENBnS,und,"[{'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}]",[],['https://pbs.twimg.com/media/Fo8GxKhaIAEp9yF.jpg'],4,136,1016,"['newprofilepic', 'janasena']",[],https://twitter.com/ArtistHarrsha/status/1625525436796276736,False,,1,https://pbs.twimg.com/media/Fo8GxKhaIAEp9yF.jpg,,,,,,,[],,,,
1625520015247278080,1625520015247278080,2023-02-14 21:09:06 India Standard Time,2023-02-14,21:09:06,+0530,1013026419318968320,prime9news,Prime9News,,ఇళ్ళకి స్టిక్కర్లు కాదు.. మీ మంత్రులకి పచ్చబొట్లు వేయించుకోండి| Nadendla Manohar Satires On YS Jagan  #YSJagan #RKRoja #NadendlaManohar #YCPLeaders #Janasena #JanaSenaParty #AndhraPradesh #Prime9News   Watch Video&gt;&gt;&gt;&gt;&gt;  https://t.co/Ehp6bwJQQh,und,[],['https://www.youtube.com/watch?v=rS4crRYvmX4&t=1s'],[],0,0,1,"['ysjagan', 'rkroja', 'nadendlamanohar', 'ycpleaders', 'janasena', 'janasenaparty', 'andhrapradesh', 'prime9news']",[],https://twitter.com/prime9news/status/1625520015247278080,False,,0,,,,,,,,[],,,,
1625515618173865984,1625515618173865984,2023-02-14 20:51:38 India Standard Time,2023-02-14,20:51:38,+0530,1550472449284018176,sagarpspk_7,Sagar Pspk Design's™,,పవనన్నే మా భవిష్యత్తు ✊  #JSPNewAgePolitics  #PawanKalyan #JanaSena  https://t.co/RwvDImyTmk,te,[],[],['https://pbs.twimg.com/media/Fo7904laAAEjUB1.jpg'],1,89,333,"['jspnewagepolitics', 'pawankalyan', 'janasena']",[],https://twitter.com/SagarPspk_7/status/1625515618173865984,False,,1,https://pbs.twimg.com/media/Fo7904laAAEjUB1.jpg,,,,,,,[],,,,
1625509668876427264,1625509668876427264,2023-02-14 20:28:00 India Standard Time,2023-02-14,20:28:00,+0530,18186489,oneindiatelugu,oneindiatelugu,,తాడేపల్లిగూడెం నియోజకవర్గ రాజకీయం ఆసక్తికరంగా మారుతోంది..!! #JANASENA #TDP #AndhraPradesh #ApPolitics #Oneindiatelugu  https://t.co/GmljTGBt1v,te,[],['https://telugu.oneindia.com/news/andhra-pradesh/tadepalli-gudem-assembly-constitiuency-present-political-situation-337188.html'],[],0,0,0,"['janasena', 'tdp', 'andhrapradesh', 'appolitics', 'oneindiatelugu']",[],https://twitter.com/oneindiatelugu/status/1625509668876427264,False,,0,,,,,,,,[],,,,
1625505337167220737,1625505337167220737,2023-02-14 20:10:47 India Standard Time,2023-02-14,20:10:47,+0530,436552958,saisatya14,Journalist Sai,,టీడీపీలోకి మహాసేన రాజేష్----- చేరికను అడ్డుకుంటోంది ఎవరు?  https://t.co/xOXQlO4295టీడీపీలోకి-మహాసేన-రాజేష్/ #chandrababunadiu #election2024 #Janasena mahasenarajesh #tdp,te,[],['https://journalistsai.news/'],[],0,0,0,"['chandrababunadiu', 'election2024', 'janasena', 'tdp']",[],https://twitter.com/saisatya14/status/1625505337167220737,False,,0,,,,,,,,[],,,,
1625503814651637766,1625503814651637766,2023-02-14 20:04:44 India Standard Time,2023-02-14,20:04:44,+0530,448146051,1kdsfanpage,KDS & JANASENA,,#KDS #JanaSena #YSRCP #TDP  #PawanKalyan #jagan #CBN  https://t.co/e3cKKVQe7y,qme,[],[],[],11,192,866,"['kds', 'janasena', 'ysrcp', 'tdp', 'pawankalyan', 'jagan', 'cbn']",[],https://twitter.com/1KDSfanpage/status/1625503814651637766,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625503437160075270/pu/img/_2Q9ywCa-EXhwEMc.jpg,,,,,,,[],,,,
1625502848032346113,1625502848032346113,2023-02-14 20:00:54 India Standard Time,2023-02-14,20:00:54,+0530,1595746636306976768,righttimesmedia,Right Times,,అనుష్క కు కొత్త రకం రోగం. ఎలా అబ్బా..! #yuvagalam #naralokesh #jrntr #ysrcp #jaganmohanreddy #janasena #pawankalyan #Prabhas #Mahesh #anushkashetty #Andhra #Telangana #alluarjun #yash19 #rc15 #rampothineni  https://t.co/W08HxZLzI2,te,[],['https://www.righttimes.in/cinema-news/disease-for-anushka-1077720?utm_campaign=pubshare&utm_source=Twitter&utm_medium=1595746636306976768&utm_content=manual-link&utm_id=327'],[],0,0,1,"['yuvagalam', 'naralokesh', 'jrntr', 'ysrcp', 'jaganmohanreddy', 'janasena', 'pawankalyan', 'prabhas', 'mahesh', 'anushkashetty', 'andhra', 'telangana', 'alluarjun', 'yash19', 'rc15', 'rampothineni']",[],https://twitter.com/RightTimesMedia/status/1625502848032346113,False,,0,,,,,,,,[],,,,
1625501478466256898,1625501478466256898,2023-02-14 19:55:27 India Standard Time,2023-02-14,19:55:27,+0530,1606603429555875840,kalyancherry05,Kalyan Cherry,,ప్రజలలో మార్పు మొదలయింది ✊️🔥  #Janasena  https://t.co/AVkcySm4fA,te,[],[],[],0,0,0,['janasena'],[],https://twitter.com/Kalyancherry05/status/1625501478466256898,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625501390977241089/pu/img/0osLNy_nX_iVtj2P.jpg,,,,,,,[],,,,
1625498216778326020,1625498216778326020,2023-02-14 19:42:29 India Standard Time,2023-02-14,19:42:29,+0530,1327122398613823489,jaideshparty,JaiDesh Party,,"#JaiDeshParty    * జగనన్న శాశ్వత భూహక్కు, భూరక్షణ జరిగిన గ్రామాల్లో భూ విస్తీర్ణంలో పలు సర్వేమ్యాప్ కు రైతులకు ఇచ్చిన మ్యాప్ ఏరియా వ్యత్యాసం వస్తున్నాయి. విటి పై సర్కార్ దృష్టి పెటాలి    #ysjagan  #janasena #Andhra  #JagananneMaaBhavishyathu #yuvagalam #NaraLokesh #ncbn #bjp  https://t.co/AzYrIW5XJm",te,[],[],"['https://pbs.twimg.com/media/Fo7uAUNaIAcS_fa.jpg', 'https://pbs.twimg.com/media/Fo7uAquaQAcvWcJ.jpg']",0,0,0,"['jaideshparty', 'ysjagan', 'janasena', 'andhra', 'jaganannemaabhavishyathu', 'yuvagalam', 'naralokesh', 'ncbn', 'bjp']",[],https://twitter.com/JaiDeshParty/status/1625498216778326020,False,,1,https://pbs.twimg.com/media/Fo7uAUNaIAcS_fa.jpg,,,,,,,[],,,,
1625498123656384514,1625498041179594752,2023-02-14 19:42:07 India Standard Time,2023-02-14,19:42:07,+0530,1327122398613823489,jaideshparty,JaiDesh Party,,"#JaiDeshParty    * జగనన్న శాశ్వత భూహక్కు, భూరక్షణ జరిగిన గ్రామాల్లో భూ విస్తీర్ణంలో పలు సర్వేమ్యాప్ కు రైతులకు ఇచ్చిన మ్యాప్ ఏరియా వ్యత్యాసం వస్తున్నాయి. విటి పై సర్కార్ దృష్టి పెటాలి    #ysjagan  #janasena #Andhra  #JagananneMaaBhavishyathu #yuvagalam #NaraLokesh #ncbn #bjp  https://t.co/FXpiMGKnMI",te,[],[],['https://pbs.twimg.com/media/Fo7t7UAacAAJ1R6.jpg'],0,0,0,"['jaideshparty', 'ysjagan', 'janasena', 'andhra', 'jaganannemaabhavishyathu', 'yuvagalam', 'naralokesh', 'ncbn', 'bjp']",[],https://twitter.com/JaiDeshParty/status/1625498123656384514,False,,1,https://pbs.twimg.com/media/Fo7t7UAacAAJ1R6.jpg,,,,,,,[],,,,
1625498041179594752,1625498041179594752,2023-02-14 19:41:47 India Standard Time,2023-02-14,19:41:47,+0530,1327122398613823489,jaideshparty,JaiDesh Party,,"#JaiDeshParty    * జగనన్న శాశ్వత భూహక్కు, భూరక్షణ జరిగిన గ్రామాల్లో భూ విస్తీర్ణంలో పలు సర్వేమ్యాప్ కు రైతులకు ఇచ్చిన మ్యాప్ ఏరియా వ్యత్యాసం వస్తున్నాయి. విటి పై సర్కార్ దృష్టి పెటాలి    #ysjagan  #janasena #Andhra  #JagananneMaaBhavishyathu #yuvagalam #NaraLokesh #ncbn #bjp  https://t.co/UwnfBiHvuj",te,[],[],['https://pbs.twimg.com/media/Fo7t2eWakAIBh0-.jpg'],1,0,0,"['jaideshparty', 'ysjagan', 'janasena', 'andhra', 'jaganannemaabhavishyathu', 'yuvagalam', 'naralokesh', 'ncbn', 'bjp']",[],https://twitter.com/JaiDeshParty/status/1625498041179594752,False,,1,https://pbs.twimg.com/media/Fo7t2eWakAIBh0-.jpg,,,,,,,[],,,,
1625497749138599940,1625497749138599940,2023-02-14 19:40:38 India Standard Time,2023-02-14,19:40:38,+0530,823741123868950528,narendra4jsp,Narendra Janasena🔯,,జనసేన నాదెండ్ల మనోహర్ గారితో భేటీ అయిన దర్శి నియోజకవర్గం మాజీ #TDP ఇంచార్జి పమిడి రమేష్. త్వరలోనే పమిడి రమేష్ జనసేనలో చేరనున్నారు అని వార్తలు వస్తున్నాయి. #Darsi #Janasena  https://t.co/7GQbUApRfY,te,[],[],['https://pbs.twimg.com/media/Fo7tlmRaQAMWdaF.jpg'],11,130,729,"['tdp', 'darsi', 'janasena']",[],https://twitter.com/Narendra4JSP/status/1625497749138599940,False,,1,https://pbs.twimg.com/media/Fo7tlmRaQAMWdaF.jpg,,,,,,,[],,,,
1625497735607767043,1625497735607767043,2023-02-14 19:40:35 India Standard Time,2023-02-14,19:40:35,+0530,843331520068796416,saiketha07,Sai Ketha,,Done renewing my @JanaSenaParty active membership.  #Janasena  #PawanKalyan  https://t.co/SZl6yoPjtJ,en,"[{'screen_name': 'janasenaparty', 'name': 'janasena party', 'id': '783535484316319744'}]",[],['https://pbs.twimg.com/media/Fo7tk1JaEAQog50.jpg'],0,0,0,"['janasena', 'pawankalyan']",[],https://twitter.com/Saiketha07/status/1625497735607767043,False,,1,https://pbs.twimg.com/media/Fo7tk1JaEAQog50.jpg,,,,,,,[],,,,
1625496906419023875,1625496906419023875,2023-02-14 19:37:17 India Standard Time,2023-02-14,19:37:17,+0530,1192007543045836800,tdpactivist,TDP Activist,,"ఆ గుడ్డు పెట్టిన కోడి, మా జగనన్న😍   #ysjagan #chandrababu #gudivadaamarnath #telugucomedy #telugunews #Ysrcp #TDP #janasena #PawanKalyan #naralokesh #AndhraPradesh  https://t.co/ZKclo5WIDC",te,[],[],[],0,9,42,"['ysjagan', 'chandrababu', 'gudivadaamarnath', 'telugucomedy', 'telugunews', 'ysrcp', 'tdp', 'janasena', 'pawankalyan', 'naralokesh', 'andhrapradesh']",[],https://twitter.com/TdpActivist/status/1625496906419023875,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625496790954049541/pu/img/j_rqAmAGfxVR7GpN.jpg,,,,,,,[],,,,
1625491557255352323,1625491557255352323,2023-02-14 19:16:02 India Standard Time,2023-02-14,19:16:02,+0530,1595746636306976768,righttimesmedia,Right Times,,ఏపీలో ఏ ఏ ఎమ్మెల్యేలకు టిక్కెట్లు గల్లంతు..? #yuvagalam #naralokesh #jrntr #ysrcp #jaganmohanreddy #janasena #pawankalyan #Prabhas #Mahesh #Andhra #Telangana #alluarjun #yash19 #rc15 #rampothineni  https://t.co/s2nRaOpuZP,te,[],['https://www.righttimes.in/andhrapradesh/missing-tickets-in-ap-2024-1077715?utm_campaign=pubshare&utm_source=Twitter&utm_medium=1595746636306976768&utm_content=manual-link&utm_id=327'],[],0,0,1,"['yuvagalam', 'naralokesh', 'jrntr', 'ysrcp', 'jaganmohanreddy', 'janasena', 'pawankalyan', 'prabhas', 'mahesh', 'andhra', 'telangana', 'alluarjun', 'yash19', 'rc15', 'rampothineni']",[],https://twitter.com/RightTimesMedia/status/1625491557255352323,False,,0,,,,,,,,[],,,,
1625490381952675840,1625490381952675840,2023-02-14 19:11:21 India Standard Time,2023-02-14,19:11:21,+0530,1382259917172531201,kc4jsp,Mc Donald Murthy,,పవన్ అన్నాన్ని అసెంబ్లీలో కూర్చోపెడతాం.. జగనన్న ని జైల్ లో కూర్చోపెడతాం.. @PawanKalyan #Janasena #JanasenaActiveMembership #NewProfilePic  https://t.co/C0hzWLJHvz,te,"[{'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}]",[],['https://pbs.twimg.com/media/Fo7m4ttagAEkkVL.jpg'],0,0,0,"['janasena', 'janasenaactivemembership', 'newprofilepic']",[],https://twitter.com/kc4jsp/status/1625490381952675840,False,,1,https://pbs.twimg.com/media/Fo7m4ttagAEkkVL.jpg,,,,,,,[],,,,
1625484508324839427,1625484508324839427,2023-02-14 18:48:01 India Standard Time,2023-02-14,18:48:01,+0530,1595746636306976768,righttimesmedia,Right Times,,కోటంరెడ్డి కి ముందు నుయ్యి వెనుక గొయ్యి...అడ్డంగా ఇరుక్కొన్నట్లేనా..? #yuvagalam #naralokesh #jrntr #ysrcp #jaganmohanreddy #janasena #pawankalyan #Prabhas #Mahesh #Andhra #Telangana #alluarjun #yash19 #rc15 #rampothineni  https://t.co/e5NWzhrISl,te,[],['https://www.righttimes.in/andhrapradesh/kotamreddy-future-1077711?utm_campaign=pubshare&utm_source=Twitter&utm_medium=1595746636306976768&utm_content=manual-link&utm_id=327'],[],0,0,0,"['yuvagalam', 'naralokesh', 'jrntr', 'ysrcp', 'jaganmohanreddy', 'janasena', 'pawankalyan', 'prabhas', 'mahesh', 'andhra', 'telangana', 'alluarjun', 'yash19', 'rc15', 'rampothineni']",[],https://twitter.com/RightTimesMedia/status/1625484508324839427,False,,0,,,,,,,,[],,,,
1625481258951380995,1625481258951380995,2023-02-14 18:35:06 India Standard Time,2023-02-14,18:35:06,+0530,806807828425912322,pagadalapavan00,SHOBAN,,@PawanKalyan భావితరాల భవిష్యత్తు కోసం జనసేన...     జై జనసేన ✊  భవిష్యత్తు లో ఆంధ్రప్రదేశ్ అద్భుతంగా ఉంటుంది.. ఒక్కసారి @JanaSenaParty వైపు అండగా నిలబడి చూడండి... ✊  #JSPForNewAgePolitics #HariHaraVeeraMallu #JanaSena  https://t.co/yBlpffF5OV,te,"[{'screen_name': 'janasenaparty', 'name': 'janasena party', 'id': '783535484316319744'}]",[],[],0,2,6,"['jspfornewagepolitics', 'hariharaveeramallu', 'janasena']",[],https://twitter.com/pagadalapavan00/status/1625481258951380995,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625481165745590273/pu/img/gSAJMWcaF2nwzxFD.jpg,,,,,,,[],,,,
1625478223415984132,1625478223415984132,2023-02-14 18:23:03 India Standard Time,2023-02-14,18:23:03,+0530,1525934632809771011,canada_janasena,Canada Janasena Team,,జనసేన క్రియాశీల కార్యకర్తకు చెక్కు పంపిణీ జనసేన రాష్ట్ర కార్యదర్శి - @బోడపాటి శివదత్ గారు   @PawanKalyan @Sivadath27 #Janasena #JanaSenaParty  #PawanKalyan #JSPForNewAgePolitics #Varahi #APNeedsPawanKalyan #SaveAPFromYSRCP #CBIDattaPutrudu  https://t.co/C5cUfKLc41,te,"[{'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}, {'screen_name': 'sivadath27', 'name': 'sivadath bodapati', 'id': '835039822821543936'}]",[],['https://pbs.twimg.com/media/Fo7b1KHWYAA3wHF.jpg'],0,7,41,"['janasena', 'janasenaparty', 'pawankalyan', 'jspfornewagepolitics', 'varahi', 'apneedspawankalyan', 'saveapfromysrcp', 'cbidattaputrudu']",[],https://twitter.com/Canada_Janasena/status/1625478223415984132,False,,1,https://pbs.twimg.com/media/Fo7b1KHWYAA3wHF.jpg,,,,,,,[],,,,
1625464951090610177,1625464951090610177,2023-02-14 17:30:18 India Standard Time,2023-02-14,17:30:18,+0530,250037417,veerehambakaham,T.V.B Panthulu,,"ముమ్మరంగా, నిశ్శబ్దంగా జనసేన సానుభూతి పరుల ఓట్ల తొలగింపు ప్రక్రియ.. త్వరగా మేల్కొకోపోతే నష్టం తప్పదు.. దయచేసి పరిష్కార ప్రక్రియ ఆలోచించక పోతే ప్రమాదమే.. @janasenaparty @pawankalyan #janasena",te,"[{'screen_name': 'janasenaparty', 'name': 'janasena party', 'id': '783535484316319744'}, {'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}]",[],[],0,0,0,['janasena'],[],https://twitter.com/Veerehambakaham/status/1625464951090610177,False,,0,,,,,,,,[],,,,
1625460076692774913,1625460076692774913,2023-02-14 17:10:56 India Standard Time,2023-02-14,17:10:56,+0530,1585959523290058757,apts_24x7,APTS 24x7,,నరసాపురంలో వివాదంగా మారిన ఫ్లెక్సీల తొలిగింపు.. | Flex Conflict Between TDP &amp; YCP | APTS 24x7 #narasapuram #ycp #tdp #ycpvstdp  #apts24x7  #TDP #TeluguDesam #TeluguDesamParty #Janasena #YCP #YSR   https://t.co/IC661PuMiH,und,[],['https://www.youtube.com/watch?v=BloaipAn7Mw'],[],0,0,0,"['narasapuram', 'ycp', 'tdp', 'ycpvstdp', 'apts24x7', 'tdp', 'telugudesam', 'telugudesamparty', 'janasena', 'ycp', 'ysr']",[],https://twitter.com/APTS_24x7/status/1625460076692774913,False,,0,,,,,,,,[],,,,
1625453371539726340,1625453371539726340,2023-02-14 16:44:17 India Standard Time,2023-02-14,16:44:17,+0530,1294839992255012864,trendandhra,TrendAndhra,,Janasena Pawan Kalyan : జనసేన సమరానికి సన్నద్దం కావాలి..  #Janasena #JanasenaPadayatra #JanasenavsYSRCP #MegaStarChiranjeevi #NaraLokesh #PawanKalyan #YSJagan #Ysrcp #YuvaGalam #YuvaGalamPadaYatra   https://t.co/AXmN1qY1NF,und,[],['https://trendandhra.com/special-stories/janasena-pawan-kalyan-ready2fight/'],[],0,0,0,"['janasena', 'janasenapadayatra', 'janasenavsysrcp', 'megastarchiranjeevi', 'naralokesh', 'pawankalyan', 'ysjagan', 'ysrcp', 'yuvagalam', 'yuvagalampadayatra']",[],https://twitter.com/trendandhra/status/1625453371539726340,False,,0,,,,,,,,[],,,,
1625449062060404736,1625449062060404736,2023-02-14 16:27:10 India Standard Time,2023-02-14,16:27:10,+0530,1327122398613823489,jaideshparty,JaiDesh Party,,#JaiDeshParty   * ఆంధ్రప్రదేశ్ లో జగనన్న కాలనీలు ఇళ్లు మౌలిక వసతులు కల్పించడంలో పూర్తి నిర్లక్ష్యం వహిస్తున్నారు  #ఆంధ్రప్రదేశ్ #AndhraPradesh  #ysjagan #janasena #pawankalyan #NaraLokesh #yuvagalam జగనన్నే మా భవిష్యత్తు #ChandraBabu #Andhra #జగనన్నేమాభవిష్యత్తు #tdp #ncbn #bjp  https://t.co/rQyySLQOw0,te,[],[],"['https://pbs.twimg.com/media/Fo7BSTmaIAIp-mc.jpg', 'https://pbs.twimg.com/media/Fo7BTC8aQAEMaGA.jpg', 'https://pbs.twimg.com/media/Fo7BTd1agAEhC2t.jpg']",0,0,0,"['jaideshparty', 'ఆంధ్రప్రదేశ్', 'andhrapradesh', 'ysjagan', 'janasena', 'pawankalyan', 'naralokesh', 'yuvagalam', 'chandrababu', 'andhra', 'జగనన్నేమాభవిష్యత్తు', 'tdp', 'ncbn', 'bjp']",[],https://twitter.com/JaiDeshParty/status/1625449062060404736,False,,1,https://pbs.twimg.com/media/Fo7BSTmaIAIp-mc.jpg,,,,,,,[],,,,
1625446778421284865,1625446778421284865,2023-02-14 16:18:05 India Standard Time,2023-02-14,16:18:05,+0530,1551484893137629184,bigtv_live,Big Tv Telugu,,"#shorts పెట్టుబడులు కాదు.. కోడి గుడ్లు, కోడి పెట్టలు #NadendlaManohar #Janasena #pawankalyan  https://t.co/AioIezRK6Z",te,[],[],[],0,0,0,"['shorts', 'nadendlamanohar', 'janasena', 'pawankalyan']",[],https://twitter.com/bigtv_live/status/1625446778421284865,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625446344407285761/pu/img/DQ6ydUuNO8VjzIpi.jpg,,,,,,,[],,,,
1625437337273630720,1625437337273630720,2023-02-14 15:40:35 India Standard Time,2023-02-14,15:40:35,+0530,1299652145365438468,hashtaguin,Hashtag U,,"AP Politics : MLC ఎన్నిక‌ల్లో ఎవ‌రిదోవ‌ వాళ్ల‌దే! BJPకి JSP క‌టీఫ్,TDPకి మ‌ద్ధ‌తు?? #MLCElections #APNews #tdp #Janasena #BJP #TeluguDesam #AndhraPradesh #HashtagU  https://t.co/Gr3AacTxH8",te,[],['https://telugu.hashtagu.in/andhra-pradesh/ap-politics-jsp-katif-for-bjp-support-for-tdp-119124.html'],[],0,1,4,"['mlcelections', 'apnews', 'tdp', 'janasena', 'bjp', 'telugudesam', 'andhrapradesh', 'hashtagu']",[],https://twitter.com/HashtaguIn/status/1625437337273630720,False,,0,,,,,,,,[],,,,
1625437135208873986,1625356849192263680,2023-02-14 15:39:46 India Standard Time,2023-02-14,15:39:46,+0530,2623210098,teja78956,Teja Netha,,@DEVILPKCULT @PawanKalyan @JanaSenaParty Edit Chesindhi Evaro Teliyadhu  Kaani Correct a chepparu kada E sari ayina vote vesemundhu okasari alochinchali Andhra Prajalu. Nayakudu Evaru Namminchi Mosam chesevaru Evaru ani... @PawanKalyan garini gelipinchali 🙏🏽 #JanaSena✊🏼 #PawanKalyan,hi,"[{'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}]",[],[],0,0,0,"['janasena', 'pawankalyan']",[],https://twitter.com/teja78956/status/1625437135208873986,False,,0,,,,,,,,"[{'screen_name': 'DEVILPKCULT', 'name': 'DEVIL', 'id': '986163029287976960'}, {'screen_name': 'PawanKalyan', 'name': 'Pawan Kalyan', 'id': '2719753171'}, {'screen_name': 'JanaSenaParty', 'name': 'JanaSena Party', 'id': '783535484316319744'}]",,,,
1625436392120807424,1625436392120807424,2023-02-14 15:36:49 India Standard Time,2023-02-14,15:36:49,+0530,1593526435020705792,weekendpolitic1,weekend Politician,,వరహి ఎక్కడ అన్నాయి... 🙄🙄 అన్న ఆ పూలకేష్ గాడికోసం నువ్వు యాత్ర ఆపటం ఏంటి అన్న నువ్వు వాళ్ళ బేసిన కుక్క వ..? అన్న 🥺🥺 #pspk #pawankalyan #pawankalyanfans #janasena #janasenaporatayatra #tdp #cbn  https://t.co/X8MPFhdQX5,te,[],[],[],0,1,0,"['pspk', 'pawankalyan', 'pawankalyanfans', 'janasena', 'janasenaporatayatra', 'tdp', 'cbn']",[],https://twitter.com/weekendPolitic1/status/1625436392120807424,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625436284369117185/pu/img/DaHgnrsqYjsjL3oo.jpg,,,,,,,[],,,,
1625433978416267264,1625433978416267264,2023-02-14 15:27:14 India Standard Time,2023-02-14,15:27:14,+0530,1588054653358731264,dhustachatusta,Dhustachatustayam,,#Kodalinani #kodalinaniadda #pspk #pawankalyan #Janasena  https://t.co/o3iu1ELJPA,qme,[],[],[],0,0,0,"['kodalinani', 'kodalinaniadda', 'pspk', 'pawankalyan', 'janasena']",[],https://twitter.com/Dhustachatusta/status/1625433978416267264,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625433875584544768/pu/img/XZxEy3HDhuC50cJP.jpg,,,,,,,[],,,,
1625432778748854273,1625432778748854273,2023-02-14 15:22:28 India Standard Time,2023-02-14,15:22:28,+0530,1205101117173944320,manojkumar_vana,@stylishstarfanikkad7,,"తప్పకుండా ఆంధ్ర లో ఎగరవేసేది జనసేన జెండా మాత్రమే , ఇంకా పాత పార్టీలని నమ్మేది లేదు , మీ అడుగుజాడల్లో మీతో మీరు సీఎం అవ్వడానికి అడుగులు వేస్తం అన్న @PawanKalyan @JanaSenaParty @DrSandeepJSP @bolisetti_satya @NagaBabuOffl  #JSPForNewAgePolitics #JSPMembershipPhase3 #Janasena",te,"[{'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}, {'screen_name': 'janasenaparty', 'name': 'janasena party', 'id': '783535484316319744'}, {'screen_name': 'drsandeepjsp', 'name': 'dr. sandeep panchakarla', 'id': '356855200'}, {'screen_name': 'bolisetti_satya', 'name': 'bolisetty satyanarayana', 'id': '3226235742'}, {'screen_name': 'nagababuoffl', 'name': 'naga babu konidela', 'id': '1113033581239066626'}]",[],[],0,0,0,"['jspfornewagepolitics', 'jspmembershipphase3', 'janasena']",[],https://twitter.com/manojkumar_vana/status/1625432778748854273,False,,0,,,,,,,,[],,,,
1625429912076124160,1625429912076124160,2023-02-14 15:11:04 India Standard Time,2023-02-14,15:11:04,+0530,1294839992255012864,trendandhra,TrendAndhra,,MarBurg Virus : మరో కొత్త వైరస్..9 మంది మృతి..!!  ##NBK #Covid #Health #Janasena #MarBurg #NaraLokesh #PawanKalyan #Prabhas #Rampothineni #TeluguNews #YSJagan #Ysrcp   https://t.co/yuQKxeFPIy,te,[],['https://trendandhra.com/health/marburg-virus-new-virus-found/'],[],0,0,0,"['nbk', 'covid', 'health', 'janasena', 'marburg', 'naralokesh', 'pawankalyan', 'prabhas', 'rampothineni', 'telugunews', 'ysjagan', 'ysrcp']",[],https://twitter.com/trendandhra/status/1625429912076124160,False,,0,,,,,,,,[],,,,
1625424770681667585,1625424770681667585,2023-02-14 14:50:38 India Standard Time,2023-02-14,14:50:38,+0530,1529142939837816832,conquerorc7,Conqueror,,కోడికత్తి ముఖ్యమంత్రి  కోడిగుడ్డు ఐ.టి మంత్రి  #janasena @ConquerorC7 #gudivadaamarnath  https://t.co/lvH8II9zPt,te,"[{'screen_name': 'conquerorc7', 'name': 'conqueror', 'id': '1529142939837816832'}]",[],[],0,0,1,"['janasena', 'gudivadaamarnath']",[],https://twitter.com/ConquerorC7/status/1625424770681667585,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625424705070170112/pu/img/Etd5SMgTRKYcWqXK.jpg,,,,,,,[],,,,
1625407451263832064,1625407451263832064,2023-02-14 13:41:49 India Standard Time,2023-02-14,13:41:49,+0530,1013026419318968320,prime9news,Prime9News,,జనసేనకి ఛాలెంజ్ చేసిన జగన్ కి మన సమాధానం | JanaSena Activist Fires On YS Jagan | Prime9 News  #RamaraoKoppuravuri #PawanKalyan #Janasena #YSRCP #YSJagan #GudivadaAmarnath #Prime9News  https://t.co/MulSftCFqS,und,[],[],[],0,42,193,"['ramaraokoppuravuri', 'pawankalyan', 'janasena', 'ysrcp', 'ysjagan', 'gudivadaamarnath', 'prime9news']",[],https://twitter.com/prime9news/status/1625407451263832064,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1625406510091337728/pu/img/5cq4PKt55CvT-SLl.jpg,,,,,,,[],,,,
1625386546563289089,1625386546563289089,2023-02-14 12:18:45 India Standard Time,2023-02-14,12:18:45,+0530,2958127440,skrish99,Krish,,"Manam Pawan kalyan Garini vimarshinchina valani ekkuva Hype Isthunam .. Manam Hype ivalsinde Mana Party ni,Pawan kalyan garu Sidanthalini aadi Gurthupettukondi .  @JanaSenaParty  @PawanKalyan  #Janasena",hi,"[{'screen_name': 'janasenaparty', 'name': 'janasena party', 'id': '783535484316319744'}, {'screen_name': 'pawankalyan', 'name': 'pawan kalyan', 'id': '2719753171'}]",[],[],0,0,0,['janasena'],[],https://twitter.com/Skrish99/status/1625386546563289089,False,,0,,,,,,,,[],,,,
